subject,gender,trial,shift,max_response,mean_response,slope,p_value
33,M,90,1,65.83228403,46.90616519,-0.310327123,0
33,M,91,-2,36.2941657,19.3152468,-0.041383243,0
33,M,92,-1,24.4057956,11.44922144,0.095275288,0
33,M,93,-1,79.97157728,48.85481356,0.238799098,0
33,M,94,1,50.20883303,17.57012706,0.142756145,0
33,M,95,2,37.70262515,11.39841166,0.011483998,0.098075017
33,M,96,0,68.91274765,30.85538189,-0.010972283,0.44977211
33,M,97,-2,25.62642182,7.170499012,0.241438574,0
33,M,98,-1,53.31191519,38.96688573,0.204784871,0
33,M,99,1,67.24096183,42.88523899,-0.327035787,0
33,M,100,2,30.41849953,16.32575735,-0.002721512,0.591731617
33,M,101,0,83.26759665,48.68543989,0.319400539,0
33,M,102,-2,169.3097925,66.75035687,-0.131589815,3.55411E-06
33,M,103,0,70.49145025,35.05969462,0.219094736,0
33,M,104,2,77.78802464,67.19198738,-0.375345112,0
33,M,105,-2,69.08563003,56.90101602,0.253231718,0
33,M,106,-1,60.4951155,37.72340304,-0.146384797,0
33,M,107,1,35.61166339,13.72419817,0.054618468,6.10179E-13
33,M,108,-1,119.0445774,87.86958395,0.333558666,0
33,M,109,-2,28.27664745,13.09674041,-0.060631273,1.16707E-12
33,M,110,0,79.70268309,29.3984721,-0.310237759,0
33,M,111,2,67.18814857,34.75902162,0.014819265,0.3824784
33,M,112,1,15.06478882,5.998456005,-0.106720498,0
33,M,113,1,82.09755384,50.11284608,0.092847243,5.84881E-11
33,M,114,0,34.03027044,13.41077241,-0.050246349,0
33,M,115,2,87.51447558,45.79542196,-0.067813853,5.07443E-10
33,M,116,-2,36.06075924,14.15167483,0.026091601,1.11507E-06
33,M,117,-1,67.39514395,57.37357533,0.195490042,0
33,M,118,1,68.35647141,32.92033858,-0.22980134,0
33,M,119,-1,82.14537213,62.78382476,0.196573021,0
33,M,120,2,44.58078631,15.40829415,0.208861996,0
33,M,121,0,53.91253516,20.39409015,0.206190332,0
33,M,122,-2,39.36439387,18.07999148,-0.08518431,8.30447E-13
33,M,123,-1,82.56174087,51.37616246,0.148436951,0
33,M,124,0,109.0655498,41.08238904,-0.386577207,0
33,M,125,2,45.91840453,27.44710041,-0.221660643,0
33,M,126,-2,83.39431886,35.38695545,0.143447616,2.88658E-15
33,M,127,2,76.27193697,37.00387749,-0.040365684,2.671E-05
33,M,128,1,38.20325128,15.70682098,-0.171421832,0
33,M,129,0,31.084318,14.39451452,-0.015777656,0.000851235
33,M,130,-1,34.12293116,15.53007083,0.001735724,0.882509856
33,M,131,2,77.58594333,31.09553015,-0.165919915,0
33,M,132,-2,47.64539585,17.61068439,-0.047400045,7.01844E-09
33,M,133,1,52.40456719,26.19628651,0.162760329,0
33,M,134,1,72.84130358,32.92091487,-0.182260564,0
33,M,135,-1,63.17336021,28.93984224,0.104651914,0
33,M,136,0,54.01573622,29.04680015,-0.298355876,0
33,M,137,2,60.01708607,36.25047317,-0.215372491,0
33,M,138,-2,36.99366116,19.09386075,0.032416177,5.16994E-08
34,M,1,-1,72.17598628,36.15928494,0.090762931,0
34,M,2,-2,57.29644714,23.66043475,-0.030587928,6.16924E-06
34,M,3,1,123.2034732,22.90305861,0.007894146,0.656706243
34,M,4,0,56.72838141,44.87258803,0.011426959,0.00259611
34,M,5,1,52.10832551,14.20996312,-0.119814272,8.88178E-16
34,M,6,0,40.7259847,14.97706506,-0.072179022,1.61204E-13
34,M,7,-1,46.32289463,26.75402864,0.03457722,0.01891315
34,M,8,2,58.21028907,33.37975225,-0.311044003,0
34,M,9,-2,87.11708062,45.53964308,-0.297303106,0
34,M,10,1,86.28090885,52.05108732,-0.167779069,0
34,M,11,2,24.43659437,10.24444684,-0.210933924,0
34,M,12,-2,46.47080373,16.63234541,-0.384127668,0
34,M,13,-1,56.42478288,22.8796101,0.279936927,0
34,M,14,0,50.27005188,32.0092929,-0.084257494,0
34,M,15,0,48.88992987,22.456973,-0.112502327,0
34,M,16,-1,47.34790394,24.03256843,0.14611211,0
34,M,17,1,59.02821771,34.66654825,-0.052231661,1.5161E-07
34,M,18,-2,63.24159516,40.44931184,0.01318794,0.032590831
34,M,19,2,56.23766825,32.15787044,0.151781816,0
34,M,20,-2,34.29756474,13.1502305,0.080533758,0
34,M,21,1,84.00883224,36.04735084,0.061129494,0.00043806
34,M,22,2,70.94700882,55.65886161,-0.142436095,0
34,M,23,0,41.11189777,27.54704026,0.234418988,2.22045E-16
34,M,24,-1,39.70365486,15.15810208,-0.120315098,0
34,M,25,0,65.77924446,33.06527816,-0.176843023,0
34,M,26,1,39.49896032,9.69323469,-0.107194718,0
34,M,27,-2,28.7051571,12.75496922,0.078798693,0
34,M,28,2,37.28811495,19.62286314,0.010038999,0.060645474
34,M,29,-1,67.47644363,46.89109882,-0.018674427,0.000995555
34,M,30,0,48.76348307,24.82395617,0.080910492,1.9984E-15
34,M,31,-2,54.50547871,25.83758962,-0.015726734,0.034933072
34,M,32,2,64.6530749,36.54599151,0.096047616,0
34,M,33,1,71.50420714,52.36293171,-0.105188977,0
34,M,34,-1,28.89531665,16.24858209,0.16880431,0
34,M,35,-2,50.29312954,25.03107405,-0.036843048,0.000287054
34,M,36,-1,19.76850572,8.520349065,0.213293059,0
34,M,37,2,39.77305321,17.43704871,0.120923077,0
34,M,38,1,19.80188991,13.0086304,-0.010100147,3.29841E-05
34,M,39,0,46.66163869,19.15044641,0.196678486,0
34,M,40,1,100.1517343,55.59030879,-0.035430355,7.26086E-14
34,M,41,-1,23.93003455,6.523319249,0.021015507,0.000202928
34,M,42,2,25.87719002,10.41523718,0.078705528,0
34,M,43,-2,25.51213715,10.22818727,-0.122473155,0
34,M,44,1,37.51619271,13.12965926,-0.152053588,0
34,M,45,2,61.76354532,24.37583926,-0.270340243,0
34,M,46,-2,28.32674493,13.95563002,0.085539012,0
34,M,47,0,43.41465342,12.64194178,0.071832083,0
34,M,48,-1,9.99359682,3.451435365,0.068052599,0
34,M,49,2,21.08199986,9.405683934,0.009792351,0.18957032
34,M,50,-2,42.81438171,16.06449468,-0.161142838,0
34,M,51,1,46.39746725,38.07844202,-0.043127882,2.37674E-10
34,M,52,-1,20.70568801,11.6216716,-0.082512885,0
34,M,53,0,59.80499911,33.59026376,0.002228985,0.785193917
34,M,54,-2,31.97279814,13.09735971,-0.093364374,0
34,M,55,0,18.91527421,8.315120011,-0.026791148,1.60008E-11
34,M,56,-1,28.77763643,8.849269341,0.095967394,0
34,M,57,2,36.54910186,19.15550831,0.069775801,0
34,M,58,1,28.06005149,9.869074625,-0.088642578,0
34,M,59,2,38.342539,15.60536725,-0.083606004,0
34,M,60,0,17.15596102,3.679181183,-0.050228264,0
34,M,61,1,31.20819205,9.229543171,0.004417529,0.473025578
34,M,62,-1,82.25508707,55.58655622,-0.439433426,0
34,M,63,-2,29.5289965,16.60335171,0.087854834,0
34,M,64,-2,53.60955586,33.84546792,0.011181831,0.060705288
34,M,65,1,40.29247896,24.24072709,-0.111205135,0
34,M,66,0,39.06816937,18.69518639,0.108989375,0
34,M,67,-1,40.26410429,34.28214109,-0.006346626,0.000337263
34,M,68,2,40.71564741,23.49162875,-0.227017888,0
34,M,69,-1,40.44355086,19.92914731,-0.035984905,5.48295E-05
34,M,70,1,54.18599067,28.913853,-0.089538638,0
34,M,71,-2,56.74933629,32.00135987,0.028032807,0.0025613
34,M,72,0,23.62860985,13.18377268,0.015415812,0.066116083
34,M,73,2,45.3330464,26.790471,0.086554383,0
34,M,74,-2,29.97057891,16.25800947,-0.00425954,0.584430636
34,M,75,2,20.88098416,10.11388476,-0.156404116,0
34,M,76,1,26.81165267,7.809024632,-0.150761639,0
34,M,77,0,39.2090714,25.0318682,0.131140417,0
34,M,78,-1,40.11930197,20.27344708,-0.103925362,0
34,M,79,1,48.25293295,31.67779546,-0.036200117,1.11022E-14
34,M,80,-2,16.65054665,8.772529686,0.068635582,0
34,M,81,-1,61.5662701,48.3823171,-0.036974923,0
34,M,82,0,48.37891549,36.73577809,0.235023098,0
34,M,83,2,35.42227924,19.51121536,-0.20403057,0
34,M,84,-1,23.27905168,11.48906143,0.087019056,0
34,M,85,1,24.84558937,7.913546497,0.008358751,0.221564598
34,M,86,0,40.13000468,24.82879608,-0.082626122,0
34,M,87,-2,33.14104893,20.58764904,0.239096733,0
34,M,88,2,21.32564883,10.54324274,0.008244363,0.002786187
34,M,89,0,27.32151034,10.80905073,-0.053964935,7.66016E-11
34,M,90,1,29.28230381,13.39259606,-0.107798726,0
34,M,91,2,57.38805426,38.67301035,-0.12930419,0
34,M,92,-2,53.17174291,27.51471769,-0.017993211,0.003195773
34,M,93,-1,29.54767346,15.62631062,0.067562619,7.47418E-11
34,M,94,0,37.23053025,22.4225593,0.178379968,0
34,M,95,2,28.87088561,19.97397753,-0.02200114,1.70577E-07
34,M,96,1,26.01020221,18.11384706,0.00232041,0.51920814
34,M,97,-2,35.5451668,11.81161201,-0.172503021,0
34,M,98,-1,16.77525732,6.131298967,0.069086749,0
34,M,99,-1,46.196785,18.64066112,-0.053312505,0
34,M,100,1,25.20412892,11.50377501,0.040473252,3.05667E-11
34,M,101,2,41.29158873,29.85256617,-0.025183384,2.7379E-10
34,M,102,0,40.63152728,22.7617965,0.098608451,0
34,M,103,-2,41.8700125,26.13303007,-0.058300312,0
34,M,104,-1,16.81280361,8.659657375,-0.050812333,0
34,M,105,1,43.67117619,24.19362445,-0.116752066,0
34,M,106,2,46.55596251,14.50315618,-0.139185436,0
34,M,107,0,16.24599726,8.961555143,-0.04842804,0
34,M,108,-2,31.68926645,22.67016772,-0.000972863,0.76085346
34,M,109,0,13.87769998,6.219946644,-0.149260994,0
34,M,110,2,19.29309055,9.150547608,-0.009013717,0.037551415
34,M,111,-2,25.35145055,17.45051522,0.013095934,0.000393065
34,M,112,-1,30.45149423,12.488138,-0.145999226,0
34,M,113,1,27.47687883,10.22548439,0.016180865,0.000832798
34,M,114,-1,71.61776967,28.53614321,-0.049436539,2.22955E-12
34,M,115,-2,21.92478732,7.36261973,-0.008182316,0.09620571
34,M,116,0,19.31377888,10.0826406,0.020538899,0.000246879
34,M,117,2,24.29297086,10.43119029,-0.028901119,0
34,M,118,1,33.98076471,27.6423256,-0.000869703,0.867205261
34,M,119,1,7.694818783,3.010622759,-0.06982558,0
34,M,120,0,28.39618557,13.9712388,-0.001008674,0.86182588
34,M,121,2,38.60401907,26.85190637,-0.005695836,0.081740747
34,M,122,-2,13.51575208,4.551342042,-0.059434259,0
34,M,123,-1,26.56712582,21.29683757,-0.119167968,0
34,M,124,1,23.71966779,11.56134844,0.06199608,0
34,M,125,-1,12.43158653,5.285045701,-0.00523069,0.435740471
34,M,126,2,18.34672407,8.574476258,0.07288307,0
34,M,127,0,30.43204014,19.99699299,-0.101600886,0
34,M,128,-2,35.90073848,20.15371231,0.035940862,1.27781E-05
34,M,129,1,26.29901728,10.03862278,-0.019105962,1.22558E-07
34,M,130,-1,37.54937802,22.5409157,-0.072947794,0
34,M,131,0,37.50215382,9.751496295,-0.190326107,0
34,M,132,2,30.32556536,10.58128198,-0.084707782,0
34,M,133,-2,29.66185302,19.35944047,-0.018060421,0
34,M,134,-2,28.05294933,21.68504168,0.007941797,0.007103985
34,M,135,-1,18.66481346,8.987521901,0.016962003,0.001626548
34,M,136,2,51.37916721,14.46504117,-0.048516707,0
34,M,137,1,33.47200809,23.12571779,0.011233467,0.000413383
34,M,138,0,33.79569572,21.04538441,-0.002799639,0.265901103
34,M,139,-1,25.20091132,12.79475934,0.050879823,5.78204E-13
34,M,140,2,46.02331691,35.56892351,0.111562554,0
34,M,141,0,22.27658208,10.95788259,-0.079101139,0
34,M,142,-2,15.85277242,6.001645614,-0.066754796,0
34,M,143,1,41.85988695,22.51531081,-0.114056331,0
34,M,144,1,38.51038079,24.03841036,-0.022231468,3.17524E-14
34,M,145,-1,33.53815086,19.66461322,0.013888124,0.000647082
34,M,146,0,35.6120145,18.96319981,-0.035587835,0
34,M,147,2,38.47813484,28.37880891,-0.137120762,0
34,M,148,-2,25.33532425,11.25191777,-0.0735057,0
35,M,1,2,39.59235594,37.07990552,-0.095921089,2.66224E-09
35,M,2,-1,63.00721543,55.43441651,-0.201564566,0
35,M,3,-2,20.8705498,1.532473679,-0.222507019,0
35,M,4,1,19.09931033,3.622514962,0.007111163,0.002604678
35,M,5,0,63.19956715,12.8102527,-0.025523592,0.001817076
35,M,6,1,46.43991003,42.54504372,0.011193276,0.580548532
35,M,7,0,65.00709713,30.32823322,-0.012308883,0.017376151
35,M,8,-1,66.42941222,12.85662085,-0.027023721,0.156717563
35,M,9,-2,125.4990645,98.86257877,0.325101089,0
35,M,10,1,64.75202024,6.856295978,0.074203145,9.07804E-10
35,M,11,2,69.788884,17.2209631,-0.021310963,0.000940373
35,M,12,-2,56.04825748,33.76165105,-0.118156637,3.27397E-10
35,M,13,-1,65.97020295,26.99397082,-0.031331608,0.005568282
35,M,14,0,80.19263165,49.56764895,0.105229483,0
35,M,15,0,59.46852264,18.81084958,0.003261561,0.869905136
35,M,16,1,136.868652,65.94555766,-0.165743002,3.33067E-15
35,M,17,-2,79.79021715,27.7617232,0.007764909,0.429441682
35,M,18,2,34.81510708,33.62385414,-0.064963806,2.35825E-06
35,M,19,-2,60.88451648,28.2146029,0.067742787,0.00036519
35,M,20,1,53.08853179,31.698674,-0.094521006,1.77636E-15
35,M,21,2,31.51691322,24.26439782,-0.010169242,0.070094967
35,M,22,0,51.49814936,40.10486911,0.134105891,1.52767E-13
35,M,23,-1,42.40530364,23.80958091,-0.083003379,1.88274E-06
35,M,24,0,64.24852144,46.71931403,0.374119546,0
35,M,25,1,56.02319043,38.03169081,-0.172326314,0
35,M,26,-2,65.95269872,49.31894418,0.316270849,0
35,M,27,2,52.74778212,20.49185669,0.105774227,3.11367E-07
35,M,28,-1,62.5541214,25.2165022,0.116452074,0
35,M,29,2,51.7348411,21.23904384,0.166744653,0
35,M,30,1,26.26004458,7.078159399,0.021527668,0.023710624
35,M,31,-1,64.92410823,14.38507412,-0.124028333,0
35,M,32,-2,71.43248506,25.20573171,0.013478168,0.266671215
35,M,33,-1,123.5229614,59.6187601,-0.10351904,8.40662E-10
35,M,34,2,166.3314941,82.4207441,0.071394932,0.001108719
35,M,35,1,52.3446058,14.31271794,0.002202407,0.383627488
35,M,36,0,81.74665366,41.6828009,0.097056044,1.47648E-06
35,M,37,1,24.93730985,4.858770751,0.076156281,0
35,M,38,-1,53.54053603,25.72142936,0.103011881,9.08162E-14
35,M,39,-2,128.2685798,47.40321144,0.083440696,4.40027E-08
35,M,40,-2,63.19638418,26.00143906,0.073362099,8.22483E-05
35,M,41,-1,89.63443812,62.37909333,0.235565145,0
35,M,42,2,68.07120274,34.06348656,-0.003157486,0.34320877
35,M,43,-2,125.2394926,100.821482,-0.194197952,0
35,M,44,1,65.04255012,20.17110846,0.048242675,0.019999638
35,M,45,-1,112.6087078,52.84148628,0.073282662,5.64327E-05
35,M,46,0,113.7894625,46.82065913,-0.09122236,0
35,M,47,-2,83.66217312,74.9334917,-0.347061496,0
35,M,48,0,80.39113928,42.67448314,0.095625024,1.14631E-10
35,M,49,-1,85.24424934,33.63657582,-0.200530338,0
35,M,50,2,187.0311781,82.08023033,0.585614887,0
35,M,51,1,230.6421627,91.79132421,0.017139256,4.0038E-05
35,M,52,2,46.39436695,30.47166743,-0.171898492,0
35,M,53,0,59.36202595,9.187330373,0.024127193,0.051448148
35,M,54,1,42.01286775,37.36871763,-0.029573307,0.069144178
35,M,55,-1,58.71241324,26.22203067,0.101821366,7.99361E-15
35,M,56,-2,33.10759447,29.19663908,0.139862414,0
35,M,57,-2,27.49167151,23.58868274,-0.011456528,0.041248374
35,M,58,0,182.1406664,66.98251666,-0.114118692,0.000109892
35,M,59,-1,117.2552858,60.42170279,-0.302092718,0
35,M,60,2,48.80980687,12.96765997,-0.010783208,2.6216E-06
35,M,61,-1,74.53403772,25.94256562,-0.085404472,1.13391E-05
35,M,62,1,60.15680401,30.86860566,0.147677024,0
35,M,63,-2,157.6635024,59.07337853,0.094220834,0.014041985
35,M,64,2,140.916149,66.63365598,0.643502681,0
35,M,65,2,70.76357523,22.42306219,-0.101480339,1.19778E-09
35,M,66,1,31.97156665,26.87830105,0.123592394,0
35,M,67,-1,241.2218824,114.4683698,0.605199758,0
35,M,68,1,88.05835531,58.30912283,0.552707458,0
35,M,69,-2,56.92515365,13.09503062,-0.083404569,1.83905E-06
35,M,70,-1,69.18801666,27.97240913,0.038073028,1.52746E-10
35,M,71,2,80.79590014,30.50335927,0.013882857,0.477282505
35,M,72,-1,122.1855481,46.21570411,0.141641844,0
35,M,73,1,60.71067854,59.94195086,-0.153909559,0
35,M,74,0,41.59452637,20.25478749,-0.012821902,2.50343E-07
35,M,75,-2,17.27673596,3.15685264,-0.165227824,0
35,M,76,2,86.18289771,34.41530912,-0.070109305,0.000155872
35,M,77,0,64.3834398,40.15296022,-0.442700031,0
35,M,78,1,45.22381514,30.18415314,0.03036635,0.099835365
35,M,79,2,18.17832524,1.070564768,-0.26549435,0
35,M,80,-2,58.66388341,7.729262413,-0.129156308,2.31148E-13
35,M,81,-1,47.0994329,12.47812457,-0.274387463,0
35,M,82,0,89.3277273,27.26524367,0.089077567,8.32667E-14
35,M,83,2,93.17303927,47.97104261,-0.152980447,0
35,M,84,1,75.08433955,17.93290452,0.316818965,0
35,M,85,-2,114.2329646,45.80966591,-0.203213375,0
35,M,86,-1,137.7784227,76.57013739,-0.292809618,0
35,M,87,-1,16.31959315,3.665265521,-0.087032836,9.87432E-13
35,M,88,1,78.39907389,40.45139698,-0.001862971,0.912774441
35,M,89,2,69.74616134,29.34464105,-0.029579156,0.127048406
35,M,90,0,58.81425461,36.59721477,-0.19094921,0
35,M,91,-2,68.70864387,23.87071709,0.085453155,1.03273E-12
35,M,92,-1,54.74525284,41.856491,0.250833773,0
35,M,93,1,122.3649528,44.40565526,-0.188720103,1.55431E-15
35,M,94,0,72.23175445,25.57477295,0.003999874,0.782205043
35,M,95,0,117.1767888,64.14392882,-0.387265824,0
35,M,96,2,70.14159259,32.09800949,-0.164047648,0
35,M,97,-1,61.15413471,14.86200611,-0.037378729,0.002277228
35,M,98,-2,162.74041,40.60827525,-0.08770236,2.04473E-08
35,M,99,0,54.01835084,8.410647448,-0.11452548,6.79799E-09
35,M,100,2,54.56118207,8.443173935,0.033105813,0.031851588
35,M,101,1,29.95573703,28.0097329,0.015049392,0.012154308
35,M,102,1,78.01127875,26.15360471,-0.036344705,2.43177E-05
35,M,103,0,85.5932361,38.72015047,-0.104589607,0
35,M,104,2,31.32890966,13.99723154,0.006811397,0.549076611
35,M,105,-2,76.01326765,29.50478571,0.087218145,1.18596E-10
35,M,106,-1,56.56145412,16.19226063,-0.056860975,1.84741E-05
35,M,107,1,75.92821384,57.98133215,-0.201275948,0
35,M,108,-1,57.44448995,41.07404251,-0.128197001,3.73035E-14
35,M,109,2,85.16395269,33.0887982,-0.322498557,0
35,M,110,0,46.68814352,28.25741748,0.119271081,0
35,M,111,-2,72.06766372,49.50077306,0.20036818,0
35,M,112,1,93.83762011,58.45017738,-0.390361755,0
35,M,113,-1,50.69060027,49.71631089,-0.075160336,0
35,M,114,0,56.91347694,23.85494187,0.164974102,0
35,M,115,2,59.58337674,10.67948235,0.02805076,0.000190078
35,M,116,-2,32.89639112,27.55350276,0.148151822,0
35,M,117,-1,41.71386987,24.65002658,-0.030936271,2.01953E-05
35,M,118,2,58.17996902,18.14371392,-0.149288982,0
35,M,119,1,62.55362353,25.39409653,-0.02764089,0.114772344
35,M,120,0,56.93001597,13.31345031,-0.197308535,0
35,M,121,-1,67.83319416,50.10259778,-0.198139916,0
35,M,122,2,75.36949128,32.01260511,-0.120000756,0
35,M,123,0,116.3312765,47.38541199,-0.0939734,6.39488E-14
35,M,124,-2,109.3892132,60.59620194,-0.185306296,0
35,M,125,1,51.46868529,25.06106513,-0.176219614,0
35,M,126,1,58.10744244,35.15192305,0.057338199,2.85327E-13
35,M,127,-1,155.3180327,93.48440221,-0.686754868,0
35,M,128,0,41.67405956,26.21848269,-0.074744426,0.000827562
35,M,129,2,163.4478902,95.19579956,0.03818368,0.027029825
35,M,130,-2,83.33053447,28.93111869,0.181064573,0
36,M,1,2,45.09776773,24.91485809,0.050137564,0
36,M,2,-1,18.59791218,6.220105094,0.044222737,0
36,M,3,-2,28.96632857,12.42019365,0.106928044,0
36,M,4,1,14.32334143,6.981311292,-0.042478565,0
36,M,5,0,10.72313257,3.528590036,-0.026690852,0
36,M,6,1,14.83324914,8.932946616,-0.059500214,0
36,M,7,0,13.25016343,3.120131602,-0.022672383,3.55582E-12
36,M,8,-1,15.91716056,3.844398593,0.023589935,0
36,M,9,2,13.80534325,4.875083557,0.048790576,0
36,M,10,-2,10.61931037,4.364886397,-0.008936857,5.27418E-05
36,M,11,1,25.79268642,8.656087242,0.014903475,8.68491E-07
36,M,12,2,20.12646542,9.02180268,0.025103208,4.6944E-11
36,M,13,-2,21.71653997,11.85933457,0.051321443,0
36,M,14,-1,8.463459483,2.675292279,0.008845139,2.57004E-06
36,M,15,0,12.19422712,6.036860936,0.022359489,0
36,M,16,0,15.42032503,9.583387968,0.078026837,0
36,M,17,-1,7.874923413,2.606928556,-0.032895561,0
36,M,18,1,14.3390333,6.138540669,0.062428401,0
36,M,19,-2,18.12401111,6.844065802,0.042701269,0
36,M,20,2,18.80263603,6.327791993,0.121335005,0
36,M,21,-2,14.96680273,6.002292052,0.034732667,0
36,M,22,1,20.88620737,14.76415643,-0.001379253,0.560935659
36,M,23,2,18.34305197,7.308942045,0.081803158,0
36,M,24,0,13.26051786,8.104341521,-0.050851061,0
36,M,25,-1,12.50624588,7.09961715,0.062707497,0
36,M,26,0,9.309868542,4.062993593,0.039906411,0
36,M,27,1,24.91588424,13.64222242,-0.026181118,0
36,M,28,-2,15.32879718,4.934943217,0.024369516,0
36,M,29,2,9.822455676,3.764044202,-0.022106658,0
36,M,30,-1,12.97220265,6.062107919,-0.014077475,1.35696E-11
36,M,31,0,6.214580858,2.355748543,0.02285862,0
36,M,32,-2,18.21662851,9.571128647,0.021168467,0
36,M,33,2,4.653160302,1.700704373,0.007883702,7.14826E-07
36,M,34,1,7.193654308,2.960017302,-0.00295645,0.185831289
36,M,35,-1,15.26998965,6.459295433,-0.066567561,0
36,M,36,-2,16.11658178,7.324734594,-0.068937493,0
36,M,37,-1,15.40513264,7.906218409,0.008605654,5.90379E-06
36,M,38,2,12.75409602,4.869903354,0.02636085,1.30947E-09
36,M,39,1,11.04069191,4.26632334,-0.023082604,0
36,M,40,0,22.56425232,14.71092525,0.014062371,3.03976E-05
36,M,41,1,10.78298911,3.327745593,0.004288848,0.262878548
36,M,42,-1,7.673281126,3.18979142,0.050532941,0
36,M,43,2,26.25095665,16.39081808,0.101089003,0
36,M,44,-2,19.367042,5.731357338,0.013491214,5.86519E-08
36,M,45,0,11.73625882,3.92402281,0.031398476,0
36,M,46,1,29.47980046,16.43552809,-0.099632598,0
36,M,47,2,25.64541052,10.29199334,0.048774327,0
36,M,48,-2,13.86383907,5.617150238,-0.086432042,0
36,M,49,0,10.16386549,4.222568997,0.015432573,7.09531E-06
36,M,50,-1,9.900476451,3.988442576,0.055543288,0
36,M,51,2,36.73480942,23.35294188,0.081126011,0
36,M,52,-2,12.77552924,5.051768947,-0.006801659,0.018341835
36,M,53,1,16.18237535,7.215022269,-0.016114138,3.74044E-09
36,M,54,-1,27.55845786,19.89766221,0.088274194,0
36,M,55,0,24.87540159,11.78575222,-0.042963108,0
36,M,56,-2,14.10859002,5.939865785,0.04340099,0
36,M,57,0,27.12161736,15.98189477,-0.025361053,0
36,M,58,-1,8.654196509,2.741252019,-0.024293949,0
36,M,59,2,17.99050709,9.697258004,-0.005415928,0.150063846
36,M,60,1,16.2999607,7.932634018,-0.02601444,2.88658E-15
36,M,61,2,33.30334217,18.53187063,0.066759073,0
36,M,62,0,8.798596109,4.344558864,-0.063040224,0
36,M,63,1,24.76853857,11.79262811,-0.047920119,0
36,M,64,-1,20.18257337,10.01181729,0.048823334,0
36,M,65,-2,26.67106221,14.95478657,0.070512698,0
36,M,66,-2,25.43901175,14.66319641,0.020785704,4.27624E-10
36,M,67,1,15.29656388,4.318057966,0.010596037,0.009893189
36,M,68,0,16.0520198,6.818086612,0.012204572,2.00318E-05
36,M,69,-1,15.12701621,5.640345376,0.027191645,0
36,M,70,2,34.85890627,21.17246621,-0.028416296,0
36,M,71,-1,32.96473781,22.89289774,0.0729323,0
36,M,72,1,42.68810155,13.22910173,0.006222503,0.4498673
36,M,73,-2,20.78108698,11.25607776,0.057407198,0
36,M,74,0,10.35129629,3.199672663,-0.01194167,4.41647E-13
36,M,75,2,23.05341026,12.90445522,0.147343164,0
36,M,76,-2,29.42589767,12.36380824,0.018761779,0.000325201
36,M,77,2,33.28550146,20.6464631,0.046852099,0
36,M,78,1,8.084544985,3.283799682,-0.035974191,0
36,M,79,0,24.86338826,14.85152629,-0.037397344,0
36,M,80,-1,24.32257504,14.05032564,0.058641701,0
36,M,81,1,12.5826656,5.11543803,-0.015119996,6.32516E-07
36,M,82,-2,14.67913505,3.922241273,-0.112038666,0
36,M,83,-1,8.701979419,4.76569787,0.033020219,0
36,M,84,0,16.6091965,9.39230663,-0.030056954,0
36,M,85,2,17.24562811,9.064730509,0.006364352,0.139901944
36,M,86,-1,18.01196026,11.29074378,-0.04110038,0
36,M,87,1,31.32230882,17.37044605,0.120772814,0
36,M,88,0,36.76136085,25.40151564,0.129181366,0
36,M,89,-2,22.24703955,11.15805331,-0.055648648,0
36,M,90,2,20.96937762,10.65783755,0.01744502,0.001149114
36,M,91,0,27.75107793,12.18951101,-0.016460953,1.78917E-09
36,M,92,1,18.12102479,8.39394071,0.029646466,1.33227E-14
36,M,93,2,23.48188532,7.545246251,0.061350734,0
36,M,94,-2,9.556437176,3.930856273,-0.03043611,1.33227E-15
36,M,95,-1,19.88220703,5.408187983,-0.032736961,0
36,M,96,0,21.0920643,9.704570198,-0.047896753,0
36,M,97,2,27.67773858,15.69919344,0.038237456,0
36,M,98,1,10.43801362,4.03966031,-0.004076939,0.102509699
36,M,99,-2,28.88212673,20.26535005,0.071333132,0
36,M,100,-1,15.93859057,4.862948306,-0.024592017,0
36,M,101,-1,17.94560962,8.498499369,0.023905247,0
36,M,102,1,28.83911653,18.00801562,0.082913579,0
36,M,103,2,12.80432072,3.591794767,0.041064896,0
36,M,104,0,24.56233007,9.301745837,0.002046719,0.576577282
36,M,105,-2,11.57776143,3.824723447,-0.001948213,0.467076205
36,M,106,-1,15.45906711,7.450390101,0.023279414,0
36,M,107,1,21.4702406,13.26281795,0.038263744,0
36,M,108,2,13.97663637,5.715893959,-0.046427085,0
36,M,109,0,17.21281138,6.888049398,0.01364289,2.32533E-06
36,M,110,-2,33.88748631,18.5264817,0.01142311,1.65902E-06
36,M,111,0,20.94538759,6.358854427,0.013938803,1.29767E-11
36,M,112,2,18.71690501,7.951486604,0.016466013,0.00013214
36,M,113,-2,12.57754857,4.059685353,0.014372601,2.5577E-08
36,M,114,-1,10.9353738,5.376553473,0.029565208,0
36,M,115,1,23.47748902,11.35216021,0.007499384,0.001726489
36,M,116,-1,19.53817104,9.706499991,0.07222838,0
36,M,117,-2,28.87277071,17.61326796,0.049213346,0
36,M,118,0,18.95360497,8.99626062,-0.018564901,1.04822E-06
36,M,119,2,10.42192359,3.429728053,-0.036342445,0
36,M,120,1,12.24509473,4.728087604,-0.030901578,0
36,M,121,1,15.62728151,7.07560954,0.07064283,0
36,M,122,0,24.03116205,13.17278297,-0.050214088,0
36,M,123,2,17.17807787,8.186728076,0.019811277,1.67059E-05
