"subject","gender","trial","duration","intensity","pitch","delay","video","stimulus","syllables","speech_rate"
31,"m",39,3.24174,48.49642511,104.0939419,200,0,7,17,5.24409730576789
31,"m",40,3.063623,48.30300975,108.9958942,0,1,7,17,5.54898562910645
31,"m",41,3.170493,48.20306113,104.4249264,0,0,7,17,5.36194213328968
31,"m",42,3.063622,47.9648889,100.656688,0,1,3,15,4.89616538854989
31,"m",43,3.13487,48.54605824,103.6365778,200,0,6,15,4.78488741159921
31,"m",44,2.74301,45.6565601,100.9665207,0,0,3,15,5.46844524810336
31,"m",45,3.206116,48.41045461,100.7070282,200,0,10,17,5.30236585326295
31,"m",46,2.992376,46.671287,104.5685979,0,0,10,17,5.68110424625782
31,"m",47,3.34861,47.88073958,100.2172267,0,1,8,18,5.37536470356357
31,"m",48,3.384234,47.90094329,99.97971217,200,1,10,17,5.02329330655031
31,"m",49,3.24174,47.25970313,101.9710975,0,1,4,17,5.24409730576789
31,"m",50,2.493646,47.26603169,98.93617471,0,0,2,15,6.01528845714267
31,"m",51,2.921128,49.70175099,103.243859,200,1,3,15,5.13500264281469
31,"m",52,2.814258,47.39524581,102.0702553,200,1,2,15,5.33000172692056
31,"m",53,2.992375,50.73221112,100.9581964,200,1,6,15,5.01274071598647
31,"m",54,3.063623,48.33465049,100.9477352,0,1,10,17,5.54898562910645
31,"m",55,2.63614,47.20017143,102.3316218,0,1,2,15,5.69013785307305
31,"m",56,2.564893,47.70493348,105.2127145,0,1,5,15,5.84819717625648
31,"m",57,2.743011,49.72059286,102.7743835,200,1,5,15,5.46844325451119
31,"m",58,3.027999,47.99743978,97.92265811,200,0,9,18,5.94451979673705
31,"m",59,2.849882,48.50454352,100.2775183,0,1,9,18,6.31605098035638
31,"m",60,3.455482,47.18756114,103.214646,200,0,4,17,4.91971886990006
31,"m",61,3.312987,46.49901211,101.119703,0,1,1,18,5.43316348660589
31,"m",62,2.814258,48.91041313,99.59236398,0,0,6,15,5.33000172692056
31,"m",63,2.671763,49.34619261,105.2605805,200,0,5,15,5.61427042742938
31,"m",64,3.099245,46.9996991,101.5214712,0,0,8,18,5.80786610932663
31,"m",65,3.384234,50.38073734,105.9291327,200,1,1,18,5.3187811481121
31,"m",66,3.24174,48.833259,102.8733092,200,1,9,18,5.55257361787188
31,"m",67,2.814258,47.56405659,100.0910334,0,1,6,15,5.33000172692056
31,"m",68,3.134869,48.73275649,105.0052028,200,0,8,18,5.74186672553143
31,"m",69,3.384234,48.07445671,102.0320794,200,0,7,17,5.02329330655031
31,"m",70,3.384234,48.97568127,104.3901826,200,1,7,17,5.02329330655031
31,"m",71,3.206117,47.61381686,97.07295882,0,0,9,18,5.61426797587237
31,"m",72,3.214221,50.87975611,102.9146491,200,1,4,17,5.28899537399575
31,"m",73,3.027999,49.42325968,99.00586837,0,0,1,18,5.94451979673705
31,"m",74,3.348611,49.55603014,99.22143149,200,0,1,18,5.37536309831151
31,"m",75,3.312987,47.93439415,105.1710686,0,0,4,17,5.13132107068334
31,"m",76,2.885505,49.11662743,96.92508764,200,0,2,15,5.19839681442243
31,"m",77,3.491105,49.05790528,99.32679744,200,1,8,18,5.15596064856256
31,"m",78,2.600517,48.02928258,99.31882963,0,0,5,15,5.7680838079505
31,"m",79,3.099246,49.29390498,102.332134,0,1,7,17,5.48520511117865
31,"m",80,2.743011,50.341392,99.62527598,200,0,3,15,5.46844325451119
32,"m",1,3.384234,45.72315725,115.7271715,0,0,1,18,5.3187811481121
32,"m",2,2.778634,45.62881504,110.0433254,0,0,6,15,5.39833601690615
32,"m",3,3.063623,47.58100248,116.9632894,200,0,4,17,5.54898562910645
32,"m",4,2.956751,47.98082296,110.3399846,200,0,10,17,5.74955415589612
32,"m",5,2.921128,50.38281995,110.5502247,200,1,9,18,6.16200317137763
32,"m",6,2.743011,49.21931602,108.782309,200,1,6,15,5.46844325451119
32,"m",7,3.597975,48.52660292,110.5213285,200,0,1,18,5.00281408292164
32,"m",8,3.099245,48.4285023,115.8403705,200,0,8,18,5.80786610932663
32,"m",9,2.743011,46.37722052,117.2003705,200,0,5,15,5.46844325451119
32,"m",10,2.921129,48.28191045,110.684591,200,1,10,17,5.8196676695894
32,"m",11,2.63614,44.86806214,110.2465274,0,1,2,15,5.69013785307305
32,"m",12,3.099246,47.91913635,117.0348161,200,1,4,17,5.48520511117865
32,"m",13,2.992375,45.94207443,110.9811023,0,1,8,18,6.01528885918376
32,"m",14,2.4224,46.23315242,117.1479821,0,1,5,15,6.19220607661823
32,"m",15,2.743011,46.01596433,107.6840241,0,0,10,17,6.19756902177935
32,"m",16,2.63614,47.16948309,112.5789946,200,1,5,15,5.69013785307305
32,"m",17,2.529269,45.81883268,107.8919857,0,0,3,15,5.93056729039102
32,"m",18,3.133561,43.66516074,110.3785941,0,1,1,18,5.74426347532408
32,"m",19,2.814258,45.46938106,111.5306613,0,1,7,17,6.0406686238433
32,"m",20,2.956752,47.92289857,108.5299278,200,0,6,15,5.07313430412831
32,"m",21,2.849881,47.69733805,110.4144242,200,1,7,17,5.9651613523512
32,"m",22,3.063622,49.23910799,120.4972722,200,1,8,18,5.87539846625987
32,"m",23,2.351153,48.30204285,114.4705878,0,0,5,15,6.37984852538308
32,"m",24,2.600517,45.40482426,108.2796961,0,0,2,15,5.7680838079505
32,"m",25,2.74301,49.066171,113.4323105,200,0,3,15,5.46844524810336
32,"m",26,2.885505,45.80435665,115.2326106,0,0,4,17,5.89151638967876
32,"m",27,2.885505,46.3113152,115.4339008,0,1,4,17,5.89151638967876
32,"m",28,2.422399,47.10829553,107.3095529,0,1,6,15,6.19220863284702
32,"m",29,2.52927,49.34658743,126.2688315,200,0,2,15,5.93056494561672
32,"m",30,2.814258,46.13397144,110.786897,0,0,7,17,6.0406686238433
32,"m",31,2.600517,45.80451449,103.482131,0,1,3,15,5.7680838079505
32,"m",32,2.956752,45.62413291,110.865477,0,0,8,18,6.08776116495398
32,"m",33,3.099246,46.87702205,105.9071121,0,1,9,18,5.80786423536563
32,"m",34,2.849882,46.77718703,118.095512,0,1,10,17,5.96515925922547
32,"m",35,3.054569,47.55109224,112.1046185,200,0,7,17,5.56543329026124
32,"m",36,2.707387,48.85148931,108.2872902,200,1,3,15,5.54039743856346
32,"m",37,3.170493,50.03294744,116.0669296,200,0,9,18,5.67735049407143
32,"m",38,2.564894,49.94932357,116.4926133,200,1,2,15,5.84819489616335
32,"m",39,2.992375,46.42891323,108.8101052,0,0,9,18,6.01528885918376
32,"m",40,3.419858,49.98274358,117.6016319,200,1,1,18,5.26337643258872
32,"m",41,2.351152,47.06138022,125.9900785,0,0,5,15,6.37985123888205
32,"m",42,2.885505,47.43528623,110.4357116,200,0,3,15,5.19839681442243
32,"m",43,2.600517,47.81476684,127.4250023,200,0,5,15,5.7680838079505
32,"m",44,2.921128,46.75271775,107.6391414,0,0,9,18,6.16200317137763
32,"m",45,3.027999,45.05058711,113.3754929,0,1,8,18,5.94451979673705
32,"m",46,2.493647,47.42737204,109.4044534,0,1,3,15,6.01528604489729
32,"m",47,2.885505,46.48328067,118.0425619,0,0,10,17,5.89151638967876
32,"m",48,2.992376,47.07363432,108.1638403,200,0,6,15,5.01273904081573
32,"m",49,3.13487,48.69877165,109.0648347,200,0,9,18,5.74186489391905
32,"m",50,3.063623,46.18450841,112.1129461,0,1,7,17,5.54898562910645
32,"m",51,2.671764,45.52635668,119.9628625,0,1,5,15,5.61426832609467
32,"m",52,2.493647,46.77721724,111.0189673,0,1,2,15,6.01528604489729
32,"m",53,2.849881,44.02188987,104.7730219,0,0,6,15,5.2633776638393
32,"m",54,3.027999,47.04188884,112.8285831,200,0,10,17,5.61426869691833
32,"m",55,3.348611,47.45666194,112.846069,200,0,1,18,5.37536309831151
32,"m",56,3.277363,47.90366966,112.2536897,200,0,8,18,5.49222042233344
32,"m",57,3.134869,50.07189328,112.6679706,200,1,9,18,5.74186672553143
32,"m",58,2.956752,46.81017157,108.4933879,0,1,9,18,6.08776116495398
32,"m",59,2.743011,46.59664776,109.8118416,0,1,6,15,5.46844325451119
32,"m",60,2.992375,48.54063731,105.694055,200,1,6,15,5.01274071598647
32,"m",61,3.419858,47.12101013,105.2671609,200,1,1,18,5.26337643258872
32,"m",62,3.099246,44.44968839,107.77009,0,0,1,18,5.80786423536563
32,"m",63,3.206116,48.45304852,113.2654811,200,0,7,17,5.30236585326295
32,"m",64,2.921128,47.96084796,114.1507445,200,1,5,15,5.13500264281469
32,"m",65,3.063622,46.51280774,109.710688,0,0,4,17,5.54898744035655
32,"m",66,2.564893,44.3652875,109.143937,0,0,2,15,5.84819717625648
32,"m",67,2.992376,48.50359274,111.6168927,200,1,3,15,5.01273904081573
32,"m",68,2.814258,47.13672179,108.1158478,200,1,2,15,5.33000172692056
32,"m",69,3.027999,45.6874045,112.7329897,0,1,4,17,5.61426869691833
32,"m",70,3.134869,48.00679989,124.4928004,200,1,7,17,5.42287412966858
32,"m",71,2.849881,46.31852224,111.4571723,0,0,7,17,5.9651613523512
32,"m",72,3.206116,44.9547751,111.5159351,0,1,1,18,5.6142697269843
32,"m",73,2.885505,45.45579634,110.5068171,200,0,2,15,5.19839681442243
32,"m",74,2.707387,44.42457281,110.1968622,0,0,3,15,5.54039743856346
32,"m",75,3.419858,45.84706163,114.4961619,200,0,4,17,4.97096663077824
32,"m",76,3.455481,47.19023217,115.7382185,200,1,8,18,5.20911560503444
32,"m",77,3.277364,47.23103818,114.3589831,200,1,4,17,5.18709548283316
32,"m",78,2.849882,47.64537887,123.0289109,0,1,10,17,5.96515925922547
32,"m",79,3.099246,44.89104489,111.9248922,0,0,8,18,5.80786423536563
32,"m",80,3.027998,48.36389879,119.7555967,200,1,10,17,5.61427055103735
33,"m",1,3.34861,49.97020755,109.7873849,200,1,5,15,4.47947058630297
33,"m",2,3.597975,52.22755875,111.1885812,200,0,9,18,5.00281408292164
33,"m",3,3.312987,48.75160018,106.882012,0,1,9,18,5.43316348660589
33,"m",4,4.025458,46.11392501,111.8808871,200,0,5,15,3.72628406506788
33,"m",5,3.34861,48.3937857,108.8859016,0,1,1,18,5.37536470356357
33,"m",6,2.992376,47.2745716,107.0924934,0,0,6,15,5.01273904081573
33,"m",7,3.24174,50.5145972,110.5943562,200,0,7,17,5.24409730576789
33,"m",8,2.921129,51.7332583,110.8954635,200,1,2,15,5.13500088493182
33,"m",9,3.063623,53.37474085,110.9417034,200,1,3,15,4.89616379038805
33,"m",10,2.885505,48.8964553,111.2706878,0,0,5,15,5.19839681442243
33,"m",11,3.669222,51.74792703,113.4589947,200,1,1,18,4.90567210160628
33,"m",12,2.956752,55.50573301,113.655713,200,0,3,15,5.07313430412831
33,"m",13,3.455481,53.47952601,111.9013968,200,0,1,18,5.20911560503444
33,"m",14,2.707388,53.78497273,109.4503173,200,0,2,15,5.54039539216396
33,"m",15,3.34861,53.85287036,110.8106828,200,0,10,17,5.07673333114337
33,"m",16,3.099246,48.49706579,106.9078898,0,1,6,15,4.8398868628047
33,"m",17,3.021331,46.56018618,108.4808493,0,0,7,17,5.62665924388953
33,"m",18,2.778634,48.20148028,108.9926276,0,0,8,18,6.47800322028738
33,"m",19,2.992375,48.08340017,110.9576627,0,1,7,17,5.68110614478466
33,"m",20,2.921128,47.4550963,109.710595,0,0,4,17,5.81966966185665
33,"m",21,3.099246,48.94831246,106.2131931,0,0,9,18,5.80786423536563
33,"m",22,2.992375,48.98640793,112.2795035,0,1,8,18,6.01528885918376
33,"m",23,2.458023,49.26108986,108.6344477,0,1,2,15,6.10246527392136
33,"m",24,2.992376,49.39278675,109.6017638,0,1,3,15,5.01273904081573
33,"m",25,2.992376,50.26335719,110.9453656,0,0,10,17,5.68110424625782
33,"m",26,3.277364,49.11660151,111.752745,0,0,1,18,5.49221874652922
33,"m",27,3.562352,50.68134313,113.6254054,200,0,8,18,5.0528414934852
33,"m",28,2.707387,47.29976854,109.8881466,0,0,2,15,5.54039743856346
33,"m",29,3.811716,52.33878358,119.6645209,200,1,9,18,4.72228256249941
33,"m",30,3.455481,50.96498473,118.0091904,200,1,6,15,4.34092967086203
33,"m",31,3.099246,47.6288794,115.5364829,0,1,4,17,5.48520511117865
33,"m",32,3.597976,52.12074208,121.5256353,200,1,10,17,4.7248786539988
33,"m",33,3.882963,49.42852488,124.957208,200,1,4,17,4.3780999200868
33,"m",34,2.885505,47.49110531,121.4969431,0,1,5,15,5.19839681442243
33,"m",35,3.597975,51.09682771,123.568455,200,1,8,18,5.00281408292164
33,"m",36,2.63614,50.75509049,117.303306,0,0,3,15,5.69013785307305
33,"m",37,3.312987,47.6996897,113.4657286,200,0,6,15,4.52763623883824
33,"m",38,3.384234,49.79922049,121.9032827,200,0,4,17,5.02329330655031
33,"m",39,3.027999,47.44013079,115.8457047,0,1,10,17,5.61426869691833
33,"m",40,3.784197,49.08726912,116.9406887,200,1,7,17,4.49236654434217
33,"m",41,3.918586,48.86940959,121.9967111,200,1,10,17,4.33829958051195
33,"m",42,3.170493,47.47033035,112.8374474,0,0,8,18,5.67735049407143
33,"m",43,3.419858,52.11109506,118.2997292,200,1,3,15,4.38614702715727
33,"m",44,3.562351,52.94953918,118.3858666,200,1,9,18,5.052842911886
33,"m",45,2.921128,49.26881647,116.1452404,0,0,10,17,5.81966966185665
33,"m",46,3.206117,51.21738836,124.8332841,200,1,4,17,5.30236419943502
33,"m",47,2.422399,49.31942091,119.8089132,0,1,2,15,6.19220863284702
33,"m",48,2.956752,52.77719302,118.5200876,200,1,7,17,5.74955221134542
33,"m",49,3.13487,47.5860385,113.7922717,0,0,1,18,5.74186489391905
33,"m",50,2.63614,47.20391432,116.5825499,0,0,6,15,5.69013785307305
33,"m",51,2.956752,48.38553226,117.0411729,0,1,1,18,6.08776116495398
33,"m",52,2.885505,49.16124737,122.9541996,0,0,7,17,5.89151638967876
33,"m",53,2.458023,49.10785253,120.8060355,0,1,5,15,6.10246527392136
33,"m",54,2.600517,50.04477469,116.621963,0,1,3,15,5.7680838079505
33,"m",55,2.63614,48.92333656,114.9402653,0,1,6,15,5.69013785307305
33,"m",56,3.371487,50.61464659,129.568564,200,0,4,17,5.04228549598441
33,"m",57,3.348611,53.56070044,126.3788944,200,1,1,18,5.37536309831151
33,"m",58,3.669222,47.69716117,123.159031,0,1,4,17,4.63313476262815
33,"m",59,3.027999,54.60461304,120.2535237,200,0,3,15,4.95376649728088
33,"m",60,2.315529,49.33395935,121.1690556,0,0,2,15,6.47800135519788
33,"m",61,3.217555,51.92199916,118.6919268,200,0,1,18,5.59430996517542
33,"m",62,3.170493,52.0285014,119.7296714,200,0,7,17,5.36194213328968
33,"m",63,2.814258,48.88336363,118.2438809,0,1,7,17,6.0406686238433
33,"m",64,3.032051,52.3457333,125.4705398,200,0,8,18,5.93657560509371
33,"m",65,2.493646,50.85902276,121.9496179,0,0,5,15,6.01528845714267
33,"m",66,2.885505,47.4908124,117.6801772,0,0,4,17,5.89151638967876
33,"m",67,2.849881,47.25929525,114.989436,0,1,10,17,5.9651613523512
33,"m",68,3.526728,51.9788749,118.9886025,200,0,9,18,5.10388099110564
33,"m",69,3.135946,48.77898218,112.6577033,0,1,9,18,5.73989475584082
33,"m",70,3.348611,52.49654095,122.0461498,200,1,8,18,5.37536309831151
33,"m",71,3.312987,50.23354223,118.2568781,200,1,6,15,4.52763623883824
33,"m",72,4.844798,47.75713317,124.5980935,200,0,10,17,3.50891822527998
33,"m",73,2.885505,50.48913903,114.9732945,0,1,8,18,6.23807617730692
33,"m",74,2.63614,49.95423979,113.3858976,0,0,3,15,5.69013785307305
33,"m",75,3.099246,48.9244319,115.6800017,200,0,2,15,4.8398868628047
33,"m",76,4.031535,47.04592568,130.1393996,200,1,2,15,3.72066719004052
33,"m",77,3.24079,50.39810809,123.4026957,200,1,5,15,4.62850107535508
33,"m",78,2.992376,50.24206759,111.7975718,200,0,6,15,5.01273904081573
33,"m",79,3.206117,49.19989612,115.610876,200,0,5,15,4.67855664656031
33,"m",80,3.384234,47.3164427,113.6344335,0,0,9,18,5.3187811481121
34,"m",1,3.455481,45.82075797,130.4844577,0,1,7,17,4.91972029364363
34,"m",2,3.206116,45.12354783,128.8992456,0,0,10,17,5.30236585326295
34,"m",3,3.384234,46.03586298,131.4668453,0,1,9,18,5.3187811481121
34,"m",4,3.455481,47.0537271,129.7015236,200,0,6,15,4.34092967086203
34,"m",5,3.526728,46.30724359,120.0596605,0,1,1,18,5.10388099110564
34,"m",6,3.526728,46.09499976,130.0387883,200,1,10,17,4.82033204715532
34,"m",7,3.027999,44.60880849,127.1687243,0,0,5,15,4.95376649728088
34,"m",8,3.681019,46.60155543,132.6342312,200,1,6,15,4.07495859162911
34,"m",9,3.84734,49.39718958,136.840213,200,1,7,17,4.41863729225907
34,"m",10,2.778635,48.8506521,128.6073964,0,1,3,15,5.39833407410473
34,"m",11,3.384234,48.20152509,123.7875451,200,1,2,15,4.43231762342675
34,"m",12,3.84734,48.85801167,123.7494995,200,0,1,18,4.67855713298019
34,"m",13,3.562352,46.03485945,122.4115366,0,0,1,18,5.0528414934852
34,"m",14,3.312987,45.37899013,118.5822055,0,0,9,18,5.43316348660589
34,"m",15,3.95421,45.7476002,131.2880914,200,0,4,17,4.29921526676631
34,"m",16,3.491105,48.74543821,127.116544,200,1,9,18,5.15596064856256
34,"m",17,4.025457,44.96375178,130.4996267,200,1,4,17,4.22312298951399
34,"m",18,3.84734,47.70465804,137.0295763,200,0,7,17,4.41863729225907
34,"m",19,3.24174,45.09398719,123.4718252,0,0,6,15,4.6271446815599
34,"m",20,3.419857,45.0059483,132.8544834,0,1,8,18,5.26337797165203
34,"m",21,3.526728,43.58332949,124.837848,0,0,8,18,5.10388099110564
34,"m",22,3.277363,46.5947678,128.0544668,200,0,5,15,4.57685035194454
34,"m",23,3.704846,46.18238692,123.5396369,200,0,9,18,4.85850154095474
34,"m",24,3.384234,47.99016508,117.5941959,200,1,3,15,4.43231762342675
34,"m",25,3.312987,45.19455025,126.4617191,0,1,10,17,5.13132107068334
34,"m",26,3.303934,45.08817498,128.9943524,200,1,5,15,4.54004226476679
34,"m",27,2.849881,45.24095981,129.7924379,0,1,2,15,5.2633776638393
34,"m",28,3.206117,43.81611101,123.294279,0,1,5,15,4.67855664656031
34,"m",29,3.348611,45.57912719,127.3483199,0,1,6,15,4.47946924859292
34,"m",30,3.419857,46.66465763,123.3584716,200,0,2,15,4.38614830971003
34,"m",31,3.704845,45.28339288,134.3838586,0,1,4,17,4.58858602721571
34,"m",32,3.776093,45.94821083,132.3895777,200,1,8,18,4.76683174911211
34,"m",33,4.061081,48.57007478,138.7587283,200,1,1,18,4.4323174051441
34,"m",34,3.419858,47.29056784,122.5687814,200,0,3,15,4.38614702715727
34,"m",35,3.776093,43.65316087,128.9748677,0,0,4,17,4.50200776305033
34,"m",36,3.063622,46.12727933,122.5517122,0,0,3,15,4.89616538854989
34,"m",37,3.063622,43.71515097,127.0559717,0,0,2,15,4.89616538854989
34,"m",38,3.455481,45.95819887,136.9061147,200,0,10,17,4.91972029364363
34,"m",39,3.633599,44.16072472,142.6751712,0,0,7,17,4.67855698991551
34,"m",40,3.740469,45.62752043,131.1884301,200,0,8,18,4.81223076571414
34,"m",41,3.811717,49.76172317,122.5030102,200,1,1,18,4.72228132361348
34,"m",42,2.849882,46.55924241,120.4982907,0,1,3,15,5.26337581696365
34,"m",43,3.597975,46.1844046,129.0337895,0,0,1,18,5.00281408292164
34,"m",44,3.776093,46.36736102,129.8961885,200,0,4,17,4.50200776305033
34,"m",45,3.769424,46.89471404,131.7670382,200,0,6,15,3.9793878321993
34,"m",46,3.312987,46.70179514,134.6699109,0,1,10,17,5.13132107068334
34,"m",47,3.526728,45.21986012,134.9219439,200,1,5,15,4.2532341592547
34,"m",48,3.206117,46.90550984,132.4865281,0,0,10,17,5.30236419943502
34,"m",49,3.495157,47.38696262,131.5388629,200,0,10,17,4.86387306779066
34,"m",50,3.562352,46.87588696,133.9745266,200,1,10,17,4.77212807718047
34,"m",51,3.312987,46.88222977,129.8594599,0,1,6,15,4.52763623883824
34,"m",52,3.34861,47.14553132,134.0164956,0,0,9,18,5.37536470356357
34,"m",53,2.956752,46.27357184,138.0592688,0,1,2,15,5.07313430412831
34,"m",54,3.455481,47.43373055,128.3343296,200,1,3,15,4.34092967086203
34,"m",55,3.776093,49.15332804,130.5671618,200,0,1,18,4.76683174911211
34,"m",56,3.384234,45.67071728,134.066117,0,0,8,18,5.3187811481121
34,"m",57,3.24174,48.89327002,125.2585861,200,0,3,15,4.6271446815599
34,"m",58,3.13487,45.59948822,136.8866395,0,0,5,15,4.78488741159921
34,"m",59,3.24174,44.27059179,137.4495935,0,1,5,15,4.6271446815599
34,"m",60,3.419858,46.80769124,142.5230045,200,0,2,15,4.38614702715727
34,"m",61,3.455481,48.76707079,144.3934379,0,1,9,18,5.20911560503444
34,"m",62,3.882964,47.22394059,142.186598,200,1,4,17,4.37809879257186
34,"m",63,3.776093,49.32142471,137.6126335,200,0,7,17,4.50200776305033
34,"m",64,3.989834,46.02708511,138.4854162,0,1,1,18,4.51146589056086
34,"m",65,3.847339,49.25996752,135.5300635,200,1,9,18,4.67855834903033
34,"m",66,3.623237,46.11199465,136.596776,0,1,4,17,4.69193707173999
34,"m",67,3.562352,45.8739763,145.2275047,0,1,7,17,4.77212807718047
34,"m",68,3.740469,47.26271143,127.5824339,200,1,6,15,4.01019230476178
34,"m",69,3.633599,44.12003663,131.6407065,0,1,8,18,4.95376622461642
34,"m",70,3.669222,45.2346304,137.8554195,0,0,4,17,4.63313476262815
34,"m",71,3.882963,46.52145053,137.9858693,200,0,8,18,4.63563520950367
34,"m",72,3.063622,46.87398756,132.3866904,0,0,3,15,4.89616538854989
34,"m",73,3.84734,45.70661395,141.4795561,200,1,8,18,4.67855713298019
34,"m",74,3.882964,47.99480503,135.6565188,200,0,9,18,4.63563401566432
34,"m",75,3.312987,47.7627684,134.8949886,200,1,2,15,4.52763623883824
34,"m",76,3.099246,46.08691917,143.3351536,0,0,2,15,4.8398868628047
34,"m",77,3.34861,46.7934251,133.0256082,0,0,6,15,4.47947058630297
34,"m",78,3.312987,47.12899703,135.294866,200,0,5,15,4.52763623883824
34,"m",79,3.526728,45.78825879,136.5857306,0,0,7,17,4.82033204715532
34,"m",80,3.882964,46.35259454,135.3815114,200,1,7,17,4.37809879257186
35,"m",1,2.956752,54.48925485,98.08254423,0,1,3,15,5.07313430412831
35,"m",2,4.061081,47.4664914,99.40783131,0,1,2,15,3.69359783762008
35,"m",3,3.669222,51.36737815,108.0535205,0,0,7,17,4.63313476262815
35,"m",4,4.595433,42.43736553,101.4603674,200,1,2,15,3.26411025903326
35,"m",5,3.384234,52.16814594,97.39848894,0,0,6,15,4.43231762342675
35,"m",6,3.618826,51.31464691,98.13621051,0,0,4,17,4.69765609067692
35,"m",7,3.740469,53.28968536,101.6769297,200,0,6,15,4.01019230476178
35,"m",8,3.134869,55.13891723,99.75596905,0,0,3,15,4.78488893794286
35,"m",9,4.025457,53.06275616,102.8592146,200,1,8,18,4.47154198889716
35,"m",10,3.526728,54.01118141,102.937627,0,1,10,17,4.82033204715532
35,"m",11,3.704846,53.4612154,101.5929462,0,1,8,18,4.85850154095474
35,"m",12,3.384234,55.77024434,100.1312378,200,1,3,15,4.43231762342675
35,"m",13,3.669222,53.35351194,102.896539,0,0,8,18,4.90567210160628
35,"m",14,3.633599,53.75045284,101.527138,200,1,5,15,4.12813852051368
35,"m",15,3.76704,52.91909397,102.3816021,200,0,5,15,3.98190621814475
35,"m",16,4.310446,51.69011889,100.1474043,200,0,4,17,3.94390742860484
35,"m",17,3.704846,54.55391841,102.1118848,200,0,7,17,4.58858478867948
35,"m",18,3.669222,54.32817454,100.2361873,0,1,9,18,4.90567210160628
35,"m",19,3.882964,53.35855145,109.8835532,200,1,4,17,4.37809879257186
35,"m",20,3.918587,55.47187607,103.3069363,200,1,9,18,4.59349250125109
35,"m",21,4.061081,54.28751528,101.3051091,200,0,1,18,4.4323174051441
35,"m",22,3.596667,54.2278327,103.5697252,200,1,6,15,4.17052788039593
35,"m",23,3.526728,56.8141498,109.1011576,0,1,7,17,4.82033204715532
35,"m",24,3.918587,53.50827333,105.1073817,0,0,1,18,4.59349250125109
35,"m",25,4.132328,55.27587079,103.817265,200,0,10,17,4.11390383338399
35,"m",26,3.740469,52.69738401,100.1330225,0,1,4,17,4.54488461206335
35,"m",27,3.459533,54.11447938,104.1741783,0,1,6,15,4.33584532941296
35,"m",28,4.239199,54.2473955,103.2334444,200,0,8,18,4.2460851684481
35,"m",29,3.24174,51.3225482,99.2622198,0,0,2,15,4.6271446815599
35,"m",30,4.844798,51.32011665,98.94997373,200,0,2,15,3.09610431642351
35,"m",31,4.203575,52.92683367,99.06395244,200,1,1,18,4.28206942899794
35,"m",32,3.776093,55.23981786,105.7640147,200,1,7,17,4.50200776305033
35,"m",33,3.526728,53.12367027,101.1603319,0,0,10,17,4.82033204715532
35,"m",34,3.084473,52.96490114,101.1428766,0,1,5,15,4.8630673700175
35,"m",35,4.061081,52.87525131,104.437239,200,1,10,17,4.18607754930276
35,"m",36,3.419857,53.57795678,97.93792787,200,0,3,15,4.38614830971003
35,"m",37,3.170493,53.31101969,101.2287652,0,0,5,15,4.73112541172619
35,"m",38,3.099246,56.29057581,101.4829807,0,0,9,18,5.80786423536563
35,"m",39,3.68638,56.98714238,100.0398681,200,0,9,18,4.88283899109696
35,"m",40,3.217555,53.39131579,97.80635044,0,1,1,18,5.59430996517542
35,"m",41,3.206116,54.4255885,100.6657506,200,1,5,15,4.67855810582025
35,"m",42,3.918587,52.75855373,101.5859022,0,0,4,17,4.33829847340381
35,"m",43,3.633599,54.17131712,100.2694361,0,1,9,18,4.95376622461642
35,"m",44,3.95421,55.18813176,100.194098,200,1,9,18,4.55211028245844
35,"m",45,3.378874,52.86477053,99.45368155,0,1,6,15,4.43934872978395
35,"m",46,3.526728,53.36075941,103.3496967,0,1,8,18,5.10388099110564
35,"m",47,3.384234,52.82597546,97.2741326,200,0,5,15,4.43231762342675
35,"m",48,3.84734,53.38341091,99.46380024,0,1,1,18,4.67855713298019
35,"m",49,3.24174,53.51862746,95.32583936,0,1,3,15,4.6271446815599
35,"m",50,3.918587,53.24650037,111.6912726,200,1,4,17,4.33829847340381
35,"m",51,3.235072,54.68381358,103.1998353,0,0,7,17,5.25490622774393
35,"m",52,2.778634,53.03753506,100.0095942,0,0,5,15,5.39833601690615
35,"m",53,3.989834,54.83437753,102.0907595,200,0,8,18,4.51146589056086
35,"m",54,3.312987,52.16218269,101.4390398,0,0,6,15,4.52763623883824
35,"m",55,3.776093,54.54813047,100.7132415,200,0,3,15,3.97235979092676
35,"m",56,3.758345,56.05762153,100.9341423,200,0,9,18,4.78934211734154
35,"m",57,4.34607,52.68306376,104.1433715,200,1,7,17,3.91157988711641
35,"m",58,3.669222,54.71207694,104.1425052,200,1,6,15,4.0880600846719
35,"m",59,3.419858,58.53134008,103.4671755,200,1,3,15,4.38614702715727
35,"m",60,4.558502,56.05235899,107.7495244,200,1,8,18,3.94866559233713
35,"m",61,3.704846,54.26965689,99.98158983,0,1,10,17,4.58858478867948
35,"m",62,3.669223,55.6926301,103.1671983,200,0,7,17,4.63313349992628
35,"m",63,3.533165,54.26005887,101.6894507,200,0,6,15,4.24548528019495
35,"m",64,3.277363,53.52296034,106.5664777,0,0,10,17,5.18709706553714
35,"m",65,3.776093,51.62798992,99.33314176,0,0,1,18,4.76683174911211
35,"m",66,3.331812,51.20077079,102.187777,0,1,5,15,4.50205473778232
35,"m",67,3.134869,50.60940976,100.8881821,0,0,2,15,4.78488893794286
35,"m",68,3.455481,52.79555403,100.9972296,0,1,4,17,4.91972029364363
